id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
21316,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.8,0.6,0.955575743,11,1,-1,0,-1,0,1,1,2,1,104,3,0.399499687,0.717390243,0.391024296,2.645751311,0.5,0.1,0.3,3,1,6,6,11,3,6,9,2,1,4,0,0,1,0,1,1
21317,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,1.1,1.327591805,11,1,1,0,0,4,1,0,2,1,50,2,0.4,0.870665178,0.320156212,3.605551276,0.2,0.2,0.8,1,1,7,2,10,2,8,7,2,3,6,0,0,1,0,0,0
21318,0,3,1,5,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.2,0.2,-1,7,1,-1,0,-1,1,0,1,2,1,65,1,0.316227766,0.527155159,0.350713558,2.449489743,0.1,0.2,0.5,2,1,9,1,7,3,8,7,2,1,13,0,1,1,1,0,0
21321,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.4,0.2,0.463680925,10,1,-1,0,0,11,1,1,0,1,57,2,0.374165739,0.711955171,0.392428337,3.16227766,0,0.9,0.5,2,1,5,1,9,3,14,6,0,6,7,0,1,1,0,0,0
21323,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.2,0.1,-1,6,0,-1,9,0,15,1,1,0,1,58,3,0.547722558,1.375185938,0.500999002,2.645751311,0.3,0.3,0.8,2,1,7,5,8,3,18,3,0,3,7,0,0,0,0,0,0
21330,0,3,1,4,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0.5,0.2,0.654790043,4,1,-1,0,0,11,1,0,0,1,76,2,0.316227766,0.828533006,0.379473319,3.605551276,0.7,0.2,0,3,1,6,3,10,1,3,2,2,1,8,0,0,1,1,0,0
21331,0,5,1,11,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0.7,0.4,0.645174395,7,1,-1,0,-1,14,1,1,2,1,82,1,0.316069613,0.381980485,0.377491722,0,0.4,0.6,0.6,1,3,5,2,8,3,7,7,2,4,12,0,1,0,1,0,0
21333,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.4,0,-1,5,1,0,6,1,11,0,1,2,0,104,0,0.655591336,0.634900916,-1,0,0.9,0.4,0.8,4,3,8,1,8,3,8,6,1,2,6,0,1,0,0,1,0
21336,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.3,0.1,-1,7,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.625194185,0.368781778,3,0,0.1,0,2,2,9,2,8,2,11,6,1,3,4,0,1,1,0,1,0
21339,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.6,0.2,0.527375578,11,1,-1,0,-1,1,1,0,1,1,85,3,0.374165739,0.937212766,0.399624824,3.605551276,0.9,0.1,0.5,3,4,6,3,10,1,7,4,0,4,5,0,1,1,1,1,0
21344,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.7,0.5,0.688294995,11,0,-1,0,-1,15,1,1,2,1,5,2,0.447213595,1.075208994,0.4,3.31662479,0.4,0.8,0.1,0,3,8,3,9,3,7,8,2,2,7,1,1,0,1,1,0
21346,0,5,3,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7,0.8,1.29614814,11,1,-1,0,-1,1,1,1,2,1,65,1,0.316227766,0.562113044,0.350713558,2.828427125,0.3,0.8,0.6,2,1,8,3,8,3,7,7,0,3,9,0,1,0,1,0,0
21349,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.9,1.8,0.958840445,11,0,1,9,0,2,-1,0,1,1,104,3,0.447213595,2.259049753,0.424852916,3.741657387,0.8,0.6,0.6,2,3,7,3,10,1,18,10,1,1,8,1,0,0,0,1,1
21350,0,2,1,7,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,0.1,0.368272997,7,1,-1,0,-1,11,1,1,0,1,103,1,0.316227766,0.530359304,0.358329457,2.236067978,0.2,0.4,0.9,2,1,9,4,8,1,9,2,2,2,11,0,0,1,0,1,0
21353,0,5,1,4,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.6,0.7,0.87856417,11,1,-1,0,-1,6,1,0,2,1,104,2,0.447213595,1.141639571,-1,3.741657387,0.8,0.6,0.5,2,2,6,1,8,1,10,8,1,5,5,1,0,0,0,0,1
21354,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.6,0.3,0.603634823,11,1,-1,0,-1,14,1,1,2,1,82,3,0.316069613,0.559847972,0.365102725,2,0.7,0.9,0,2,2,9,5,7,3,7,6,1,4,5,0,1,1,0,0,0
21358,0,6,3,8,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,0.2,0.547722558,6,1,-1,0,1,11,1,1,0,1,16,3,0.424264069,0.661031625,0.390512484,2.645751311,0.7,0.4,0.4,3,2,8,6,10,4,4,5,2,2,7,0,1,0,0,0,0
21361,1,1,1,5,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.4,0,0.848896342,9,1,1,2,1,11,1,1,2,1,94,0,0.374165739,0.787335185,0.330454233,3.605551276,0.2,0.8,0.6,3,0,5,2,10,1,8,5,1,4,2,0,0,1,0,0,0
21362,0,5,1,11,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.8,1.3,1.47436427,7,0,1,1,1,9,1,1,2,1,104,2,0.574456265,1.019570887,0.405709256,3.16227766,0.6,0.9,0.2,4,3,9,2,9,2,5,6,0,3,10,0,1,1,0,0,0
21365,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0,0.606217783,11,0,-1,0,-1,10,1,1,2,1,83,2,0.424264069,0.894415641,0.418568991,2.828427125,0.5,0.1,0.8,0,3,5,2,7,3,10,8,2,4,9,0,1,0,0,1,0
21366,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.9,0.3,0.517204022,11,1,-1,0,-1,6,1,1,2,1,27,1,0.374165739,0.724597352,0.390768474,3.464101615,0.2,0.7,0.8,2,1,6,1,9,1,10,7,1,4,6,0,0,0,0,0,0
21369,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.7,0.3,0.852203028,7,1,-1,0,-1,1,1,1,2,1,74,3,0.374165739,0.64235813,0.386134691,2.449489743,0.5,0.6,0.3,2,3,7,1,11,2,6,7,2,0,7,0,0,0,0,0,0
21372,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.1,0.2,-1,2,1,-1,2,-1,0,1,1,2,1,100,0,0.399749922,0.76898828,0.423083916,3.464101615,0.3,0.5,0.9,2,1,9,3,12,4,7,5,1,2,11,0,0,1,0,0,0
21377,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.8,1.6,1.650189383,6,1,-1,0,1,7,1,1,0,1,92,3,0.374165739,0.750371809,0.392683078,3.31662479,0.7,0.9,0.6,1,2,9,2,10,2,7,2,1,6,7,0,0,0,0,0,1
21381,0,4,2,4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,0.3,0.576085931,7,1,-1,0,-1,6,1,1,2,1,27,3,0.374165739,0.764609769,0.390768474,3.464101615,0.6,0.5,0.3,4,4,7,2,9,3,4,8,3,6,3,1,0,0,1,0,1
21385,0,5,1,5,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.6,0.9,1.338375881,11,0,-1,1,-1,9,1,1,0,1,61,3,0.447213595,1.021372841,0.520480547,3.464101615,0,0,0,1,2,5,5,10,3,11,4,1,6,6,1,1,0,0,0,0
21391,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.9,0.5,0.811634154,11,0,-1,9,-1,0,1,0,2,1,104,3,0.447213595,1.649765824,0.45672749,3.605551276,0.2,0.9,0.1,3,3,7,2,9,3,11,6,0,1,7,0,1,0,0,0,0
21394,0,3,1,4,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.7,0.1,0.538516481,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.940689478,0.407430976,3.464101615,0.9,0.6,0.4,1,3,9,2,8,3,5,7,2,3,7,0,1,1,0,0,0
21396,0,7,1,6,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.8,2.042669822,4,1,-1,0,1,11,1,1,0,1,57,2,0.394715087,0.57158978,0.378549865,1.732050808,0.5,0.7,0.1,1,1,7,4,8,1,4,9,1,3,10,0,1,0,0,0,0
21408,0,4,1,1,0,4,0,1,0,0,0,0,0,0,0,8,1,0,0,0.8,0.5,0.836660027,11,0,-1,1,-1,9,1,1,2,1,61,3,0.447213595,0.948443701,0.520480547,3.16227766,0.1,0.2,0.1,2,1,8,2,11,0,9,5,2,3,4,0,0,0,0,0,1
21416,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0.5,0.842985765,8,1,-1,0,0,14,1,1,0,1,82,3,0.316227766,0.726320399,0.368510515,3.464101615,0.6,0.6,0.8,3,2,7,4,7,3,10,4,0,2,7,0,0,1,1,0,0
21417,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.3,0.1,-1,10,1,-1,0,0,0,1,1,0,1,86,3,0.4,0.942379177,-1,3.31662479,0.1,0.3,0.9,2,2,10,3,10,3,8,5,2,1,8,0,0,1,0,0,1
21418,0,5,1,3,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.4,0,0.594243216,9,1,0,0,1,0,1,1,2,1,88,3,0.4,0.635340086,0.328937684,2,0.2,0.4,0.3,1,1,8,2,10,4,11,7,1,1,7,0,0,1,0,0,1
21427,0,0,3,7,1,3,0,0,0,1,0,0,0,0,0,13,0,1,0,0.9,0.5,0.901387819,9,1,0,0,1,4,1,1,2,1,50,2,0.4,0.658322436,0.320156212,3,0.2,0.1,0.7,4,2,8,2,9,1,6,4,1,1,6,0,1,0,1,0,0
21430,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.3,0,0.657171971,5,1,-1,2,-1,1,0,1,0,1,104,0,0.360555128,0.645886539,0.402492236,2.828427125,0.9,0.7,0.2,1,3,7,2,9,2,10,5,3,4,7,0,1,0,0,0,0
21431,0,1,3,5,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.5,0.962418828,3,0,-1,0,-1,14,0,1,2,1,68,3,0.447213595,0.855294643,0.427200187,3,0,0.4,0.3,2,3,5,1,9,2,8,3,2,3,11,0,1,1,0,1,0
21432,0,5,1,5,0,6,0,0,1,0,0,0,0,0,0,8,1,0,0,0.8,1.1,1.209855363,11,1,1,0,1,11,1,1,2,1,30,3,0.447213595,0.628753194,-1,1,0.3,0,0.9,2,2,8,3,9,1,11,6,0,3,4,0,0,1,0,1,0
21433,0,1,1,7,0,0,0,0,0,1,0,0,1,0,1,7,0,1,0,0.5,0.2,0.450693909,7,1,0,0,0,0,1,1,2,1,32,3,0.316069613,0.558924587,-1,2.236067978,0.4,0.5,0.9,2,3,6,4,10,5,3,7,2,2,10,0,1,1,0,0,0
21434,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8,0.3,0.528559363,10,0,0,9,0,9,1,1,2,1,104,3,0.591607978,1.395513768,0.414487635,3.464101615,0.2,0.7,0.4,2,4,5,3,10,2,8,9,1,2,17,0,1,0,0,0,0
21439,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.1,0.1,-1,7,1,-1,0,-1,0,1,1,0,1,43,3,0.4,0.622942896,0.366333182,2.449489743,0,0.2,0.7,2,0,6,6,9,4,9,5,2,6,9,1,1,1,0,1,0
21440,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0.9,0.3,0.78062475,11,1,-1,0,-1,11,1,1,2,1,7,3,0.424264069,0.696167193,0.412916456,2.645751311,0.6,0,0.9,2,2,8,2,9,2,7,4,2,3,7,0,0,0,1,0,0
21441,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.6,0.6,1.076162163,7,0,-1,0,-1,14,1,1,2,1,29,3,0.445869936,0.875065405,0.348855271,3,0.7,0.6,0.3,3,1,10,1,10,0,6,8,1,3,9,0,0,1,0,1,1
21443,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,1.2,1.54029218,11,0,1,0,1,10,1,0,2,1,55,2,0.447213595,1.222904685,0.359722115,3.741657387,0,0.7,0.2,2,0,6,2,9,6,7,2,1,2,10,0,1,1,0,1,0
21449,0,1,1,7,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,-1,6,0,-1,9,1,15,1,1,0,1,41,2,0.547722558,1.252113915,0.532916504,2.645751311,0.5,0.3,0.8,1,3,7,2,11,2,8,3,0,2,8,0,1,0,1,1,0
21451,0,3,1,2,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.4,0.5,0.731864058,10,1,-1,0,1,10,1,0,0,1,83,2,0.424264069,1.173924688,0.418568991,3.741657387,0,0.5,0.3,2,1,7,3,10,2,13,7,1,3,8,0,0,0,1,0,1
21452,0,6,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.9,0.9,1.134129622,11,1,1,0,0,11,1,1,2,1,101,3,0.374165739,0.83055045,0.321403174,3.464101615,0.4,0,0.8,2,2,9,4,12,2,8,7,0,1,7,0,1,1,0,0,0
21453,0,6,2,4,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.6,1,1.489337101,11,1,0,8,0,13,1,1,2,1,20,3,0.447213595,0.90989737,0.371483512,3,0.3,0.8,0.1,2,2,9,1,12,2,7,8,2,7,7,0,1,1,0,0,0
21454,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.4,0,0.732290926,10,0,-1,9,1,15,1,1,0,1,58,3,0.547722558,1.404486613,0.500999002,2.828427125,0,0.5,0.7,1,1,8,5,10,1,7,8,2,3,6,0,1,1,1,0,0
21458,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4,1.2,1.207787233,7,1,0,0,1,11,1,1,2,1,11,2,0.316227766,0.672204957,0.303315018,3.31662479,0.3,0.3,0.8,1,1,8,5,10,0,9,4,1,3,11,0,1,0,0,0,0
21462,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0.9,1,1.15677353,10,1,-1,0,1,6,1,1,0,1,77,2,0.374165739,0.721954991,0.387427413,3.16227766,0.8,0.2,0,2,2,9,4,9,1,7,8,2,2,11,0,1,0,0,0,0
21463,0,1,1,6,0,6,0,0,0,1,0,0,0,0,0,7,0,0,0,0.6,0.2,0.591079521,11,0,1,8,0,4,1,1,2,1,6,3,0.447213595,1.061390403,0.357211422,3.605551276,0.6,0.1,0,2,2,5,3,8,4,11,5,1,1,8,0,1,1,0,0,0
21469,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.6,0.2,0.646142399,7,1,1,1,1,16,1,1,2,1,104,3,0.4,0.978012405,0.342052628,3.464101615,0,0.8,0.1,3,2,8,3,9,2,5,6,3,5,11,0,1,0,1,1,0
21470,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.8,0.6,1.02834819,10,1,-1,8,0,9,1,0,0,1,13,2,0.447213595,1.24310495,0.467974358,3.741657387,0.7,0.9,0.5,1,3,7,4,8,1,6,6,2,4,9,0,1,1,0,0,0
21471,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.6,0.1,0.471699057,11,1,-1,0,-1,1,1,0,2,1,38,3,0.316227766,0.799638348,0.359861084,3.605551276,0.9,0,0.5,0,4,7,4,8,1,7,6,1,2,6,0,0,1,0,0,0
21473,1,6,1,5,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.9,1.3,1.352543899,10,0,-1,9,1,15,1,1,0,1,58,3,0.547722558,1.393839753,0.500999002,2.645751311,0.6,0.4,0.3,2,4,8,3,11,3,7,8,1,2,8,1,1,0,0,1,0
21474,0,1,1,8,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.4,0.2,0.642261629,7,1,1,8,0,5,1,1,0,1,104,2,0.463680925,1.457468653,-1,3.464101615,0.6,0.7,0.6,1,3,9,3,11,3,9,5,2,1,6,0,1,0,0,0,0
21479,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.2,0.452078533,7,1,0,0,0,11,1,1,2,1,67,2,0.374165739,0.654545455,0.300832179,2.828427125,0.9,0.4,0.5,1,2,6,2,9,1,13,8,1,3,5,0,1,1,0,0,0
21481,0,1,2,5,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0.5,1.146734494,11,1,-1,0,-1,1,1,1,2,1,65,3,0.316227766,0.630394079,0.350713558,3.31662479,0,0.2,0.5,2,0,5,2,8,3,13,4,2,3,7,0,0,1,0,1,1
21486,0,1,1,5,0,1,1,0,0,0,0,0,0,0,0,13,1,0,0,0.9,0.3,0.691465834,11,1,-1,0,-1,11,1,1,2,1,44,3,0.447213595,0.779727649,0.40620192,3.16227766,0.9,0.7,0.5,4,3,8,2,10,2,10,3,3,4,5,0,1,1,0,0,0
21490,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,0.4,0.660018939,11,0,1,9,0,16,-1,0,2,1,104,3,0.447213595,1.58113883,0.444971909,3.605551276,0.4,0.4,0.1,2,2,6,2,11,3,7,5,4,1,9,0,1,1,0,0,0
21493,0,2,2,6,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.2,0.611350963,7,1,-1,0,-1,1,1,1,2,1,64,3,0.315277655,0.47482054,0.3591657,1,0.4,0,0.7,4,2,8,2,8,2,12,7,2,1,5,0,0,1,0,0,0
21495,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,7,1,1,0,1,0,1,0,2,1,34,2,0.4,0.90027544,0.314483704,3.741657387,0.4,0,0.4,2,2,8,4,8,3,8,3,4,3,14,0,1,1,0,0,0
21497,0,2,1,4,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0.6,0.2,0.559016994,11,1,-1,2,-1,1,1,1,2,1,90,0,0.424264069,0.816918216,0.418927201,3,0.2,0.1,0.9,2,1,8,5,11,5,14,2,1,1,8,0,1,0,1,1,0
21504,0,3,3,4,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.92161543,6,1,-1,0,1,1,1,1,0,1,74,3,0.374165739,0.664227632,0.386134691,2.645751311,0.1,0.5,0.3,0,2,7,4,11,1,12,9,2,3,15,0,1,1,1,0,1
21505,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,4,1,0,0,0.4,0,0.790174032,6,1,-1,0,1,0,1,1,0,1,32,1,0.316069613,0.519933244,0.366469644,2.236067978,0.7,0.5,0.7,2,1,6,2,8,3,6,6,0,1,11,1,0,0,0,0,0
21507,0,3,1,11,1,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0.9,0.8,1.129988938,11,1,0,0,1,0,1,1,2,1,23,3,0.4,0.936551173,0.330907842,3.605551276,0.8,0.5,0.4,1,2,7,4,11,5,9,2,2,2,6,0,1,0,0,1,0
21508,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.3,0.629483916,11,0,-1,1,-1,3,1,1,2,1,104,3,0.424264069,0.868645759,0.393446312,3.464101615,0.9,0.3,0.1,1,1,8,0,12,2,8,3,1,4,7,0,1,1,1,1,0
21510,0,5,2,2,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0,0,0.827647268,11,1,-1,0,-1,1,1,1,2,1,25,3,0.4,0.833245174,-1,3.605551276,0.5,0.7,0.7,1,1,9,3,6,3,8,2,4,7,4,0,0,0,0,0,1
21511,1,7,2,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,1.5,1.527866159,11,1,1,0,1,10,1,1,2,1,28,3,0.374165739,0.90665583,0.328633535,3.464101615,0,0.2,0,1,1,9,1,10,4,10,6,2,4,7,0,1,0,0,0,0
21512,0,1,1,6,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.2,0.3,-1,11,0,-1,0,-1,11,1,0,2,1,3,2,0.424264069,1.256627061,0.434971263,3.605551276,0.6,0.1,0.6,2,3,9,1,12,2,11,7,1,1,10,0,1,0,0,0,0
21513,0,0,1,6,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0.7,0,0.520216301,7,1,1,2,0,14,0,1,3,1,104,0,0.4,0.591817484,0.32249031,2.449489743,0.8,0.5,0,1,1,9,1,12,1,4,7,1,2,9,0,0,0,1,0,0
21516,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0.9,0.4,0.795691523,10,1,-1,0,-1,1,1,1,2,1,104,3,0.397492138,0.488821318,0.402492236,0,0.5,0.3,0.2,4,1,6,3,5,4,10,3,0,1,4,0,0,0,0,1,1
21518,0,4,2,4,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.4,0.4,0.603634823,6,1,-1,0,1,14,1,1,0,1,60,1,0.316227766,0.612288081,0.347275107,3,0.4,0.7,0.9,2,3,7,4,7,2,5,4,1,5,7,0,1,1,0,0,0
21523,0,5,1,6,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0.2,0.3,-1,7,1,-1,0,-1,0,1,1,2,1,37,2,0.316227766,0.748688937,0.375499667,3.31662479,0.2,0.6,0.4,2,2,9,3,10,4,8,4,1,2,8,0,1,1,1,0,0
21526,0,0,2,7,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.8,0.2,0.689202438,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.58996428,0.361939221,2.645751311,0.6,0.3,0.2,3,3,6,4,11,1,6,4,2,3,6,0,0,0,1,1,0
21527,0,3,1,6,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.8,0.9,1.1188722,10,0,-1,0,1,11,1,1,0,1,30,3,0.447213595,0.643531065,0.444971909,1,0.5,0.7,0.9,3,1,9,3,11,1,10,5,0,4,7,0,1,1,0,0,0
21529,1,3,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7,0.1,0.467038542,6,1,-1,9,0,15,1,0,0,1,41,2,0.547722558,1.77002177,0.532916504,3.605551276,0.6,0.7,0.3,3,2,6,2,7,4,8,8,1,3,12,0,0,0,0,0,1
21533,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0.2,0.453458929,11,1,0,0,1,0,1,1,2,1,66,3,0.399874981,0.662311879,-1,2.236067978,0.5,0.1,0,2,2,9,4,8,1,11,4,0,4,8,1,0,0,0,0,0
21536,0,3,1,5,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.7,0.9,1.962460191,11,0,-1,1,-1,0,1,1,2,1,75,2,0.447213595,1.167635617,0.444072066,3.605551276,0.6,0.9,0.4,2,2,8,4,8,2,9,5,2,1,6,0,1,0,1,0,0
21537,0,3,1,7,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0.4,0,0.975961065,11,1,-1,0,-1,1,1,1,2,1,64,1,0.316069613,0.522826078,0.364005495,2,0.6,0.1,0.3,4,0,5,2,11,2,10,2,2,3,7,0,1,0,0,0,0
21541,0,1,1,7,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.3,0.6254998,11,1,-1,0,-1,11,1,1,0,1,16,3,0.374165739,0.74384527,0.388715835,3.464101615,0.1,0.7,0.4,3,3,8,1,9,2,10,3,3,3,9,0,0,0,0,1,0
21542,0,3,1,9,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,1.3,1.720101741,8,0,-1,1,1,9,1,1,0,1,61,3,0.447213595,0.943277651,0.520480547,3.16227766,0.6,0.1,0.4,4,3,6,2,11,2,6,5,2,4,5,0,0,1,0,1,0
21544,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.1,0.2,-1,9,1,1,0,1,1,1,1,2,1,64,1,0.316227766,0.595541285,0.301662063,2.828427125,0.2,0.8,0.1,3,3,8,3,7,3,8,8,1,1,11,0,1,1,0,1,0
21545,0,6,1,2,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.6,0.58309519,10,0,-1,8,1,9,1,1,0,1,13,3,0.519615242,0.965917112,0.467974358,2.828427125,0.3,0,0.8,1,2,8,4,8,3,10,8,0,1,7,1,0,1,1,1,0
21548,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.2,0.608276253,7,1,-1,0,-1,11,1,1,2,1,19,1,0.315594677,0.412110071,0.362629287,0,0.1,0.5,0.3,1,2,9,3,9,3,7,2,1,3,6,0,0,1,0,0,0
21551,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9,0.3,0.619475585,11,1,0,0,0,14,1,1,1,1,68,3,0.4,0.762810701,0.344383507,2.645751311,0.3,0.3,0,3,0,8,2,9,1,11,5,1,2,9,0,1,0,1,0,0
21552,0,7,2,5,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0.5,0.5,0.801950747,4,1,-1,0,1,3,1,0,0,1,15,2,0.424264069,1.040045295,0.405215992,3.741657387,0.4,0.9,0.5,3,1,9,3,10,3,11,5,0,1,15,0,0,0,0,0,0
21555,0,1,1,9,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.3,0.496235831,7,1,-1,0,-1,1,1,1,1,1,10,2,0.316227766,0.750963568,0.381444623,3.605551276,0.7,0.8,0.3,3,2,5,3,7,4,9,8,1,2,6,0,1,0,0,0,0
21556,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,1.5,1.656426877,7,1,-1,0,-1,0,1,1,2,1,78,3,0.4,0.865255659,0.384837628,3.605551276,0.7,0.6,0.3,2,2,6,3,10,3,10,5,1,2,7,0,0,1,0,0,0
21557,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.4,0,0.556214887,9,1,1,0,1,14,1,1,0,1,60,1,0.316227766,0.691211058,0.307083051,3.464101615,0.8,0.4,0.6,4,3,7,2,8,4,14,8,3,4,5,0,1,1,0,1,0
21558,0,5,1,8,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,1.6,1.87633286,11,1,-1,0,-1,11,1,1,0,1,7,3,0.374165739,0.765069003,0.412916456,3.16227766,0.9,0.8,0,2,1,9,3,11,2,6,6,4,4,9,0,1,1,0,0,0
